,Active.Physicians.per.100.000.Population..2018..AAMC.,Total.Active.Patient.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.Primary.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.Patient.Care.Primary.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.General.Surgeons.per.100.000.Population..2018..AAMC.,Active.Patient.Care.General.Surgeons.per.100.000.Population..2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.Female..2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.International.Medical.Graduates..IMGs...2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.Age.60.or.Older..2018..AAMC.,MD.and.DO.Student.Enrollment.per.100.000.Population..AY.2018.2019..AAMC.,Student.Enrollment.at.Public.MD.and.DO.Schools.per.100.000.Population..AY.2018.2019..AAMC.,Percentage.Change.in.Student.Enrollment.at.MD.and.DO.Schools..2008.2018..AAMC.,Percentage.of.MD.Students.Matriculating.In.State..AY.2018.2019..AAMC.,Total.Residents.Fellows.in.ACGME.Programs.per.100.000.Population.as.of.December.31..2018..AAMC.,Total.Residents.Fellows.in.Primary.Care.ACGME.Programs.per.100.000.Population.as.of.Dec..31..2018..AAMC.,Percentage.of.Residents.in.ACGME.Programs.Who.Are.IMGs.as.of.December.31..2018..AAMC.,Ratio.of.Residents.and.Fellows..GME..to.Medical.Students..UME...AY.2017.2018..AAMC.,Percent.Change.in.Residents.and.Fellows.in.ACGME.Accredited.Programs..2008.2018..AAMC.,Percentage.of.Physicians.Retained.in.State.from.Undergraduate.Medical.Education..UME...2018..AAMC.,All.Specialties..AAMC.,State.Local.Government.hospital.beds.per.1000.people..2019.,Non.profit.hospital.beds.per.1000.people..2019.,For.profit.hospital.beds.per.1000.people..2019.,Total.hospital.beds.per.1000.people..2019.,Total.nurse.practitioners..2019.,Total.physician.assistants..2019.,Total.Hospitals..2019.,Total.Primary.Care.Physicians..2019.,Surgery.specialists..2019.,Emergency.Medicine.specialists..2019.,Total.Specialist.Physicians..2019.,ICU.Beds,Length.of.Life.rank,Quality.of.Life.rank,Health.Behaviors.rank,Clinical.Care.rank,Social...Economic.Factors.rank,Physical.Environment.rank,Adult.smoking.percentage,Adult.obesity.percentage,Excessive.drinking.percentage,Population.per.sq.mile,House.per.sq.mile,Share.of.Tests.with.Positive.COVID.19.Results,Number.of.Tests.with.Results.per.1.000.Population
1899,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.9271713736791543,0.3,2.4,0.2,2.8,0.5166200406078072,0.1912837242380578,0.01659617284516636,1.6759568164352456,0.20907755905597764,0.24620507968736355,1.9489381955724392,0.13099292638197538,10.0,21.0,21.0,42.0,4.0,55.0,17.0,38.0,19.0,114.5,48.8,0.113883,19.3
2301,240.4,219.1,92.8,84.8,9.2,8.6,31.8,16.0,29.9,31.3,31.3,31.4,85.1,17.1,10.1,25.2,0.6,55.7,41.5,2.404121351660939,0.2,4.3,0.2,4.8,0.5361383305514645,0.45792787628865983,0.0646086360661103,1.2275640844378988,0.1394186355751923,0.06574212092947145,1.0858784791359843,0.0,4.0,2.0,15.0,33.0,15.0,17.0,13.0,29.0,19.0,11.6,5.4,0.144405,29.2
1168,449.5,353.7,134.3,114.6,9.6,7.3,42.4,24.0,30.8,46.0,9.8,12.6,35.1,83.0,23.4,20.7,1.8,8.5,29.5,4.494976853873329,0.0,1.8,0.4,2.3,0.9075434332594259,0.31381530590256707,0.01086618095289401,2.2868240018259454,0.2757112314073957,0.25137098603888924,3.002253355600039,0.08364191055135613,3.0,6.0,5.0,2.0,1.0,10.0,12.0,23.0,21.0,1693.6,682.5,0.196319,59.5
1472,273.1,236.3,86.6,79.0,7.0,6.3,34.2,20.9,30.2,71.3,15.0,14.8,67.4,49.4,15.7,19.5,0.7,17.8,21.3,2.7311076625090744,0.4,2.2,0.4,3.1,0.5577453312215402,0.10854569662773048,0.019913646604632747,1.5359624133834886,0.18199767174816867,0.17824345964495478,1.7734571332409423,0.0,36.0,42.0,29.0,26.0,36.0,20.0,20.0,35.0,16.0,19.4,9.6,0.081697,20.2
574,284.4,240.5,99.6,87.2,7.0,5.8,38.7,30.7,30.4,44.7,13.4,2.5,62.6,49.1,19.8,25.9,1.2,7.1,30.9,2.8443428654276133,0.1,2.2,0.2,2.5,0.38952741839016214,0.19558781519005033,0.014676934740078256,1.7261488038010062,0.16113233726942425,0.207674702627166,1.6783506581889323,0.0,24.0,9.0,11.0,74.0,28.0,57.0,14.0,25.0,19.0,34.6,19.0,0.17307899999999998,38.6
349,265.2,240.7,86.8,80.1,6.9,6.0,30.7,35.9,36.1,27.0,14.4,53.2,58.2,28.9,11.6,31.2,1.1,84.0,48.0,2.6519150254082993,0.4,1.3,0.9,2.6,0.5803000798934754,0.2860654034077013,0.010188116291203565,1.286237944237615,0.1323046622462567,0.1374691451398136,1.3663813291122042,0.17935269980162505,8.0,37.0,21.0,53.0,20.0,65.0,18.0,30.0,16.0,202.4,96.6,0.071292,27.7
1333,302.7,265.0,104.9,96.0,7.4,6.6,37.2,17.2,27.9,24.2,18.1,29.7,54.3,41.9,13.4,17.5,1.7,7.0,52.0,3.026814863387978,0.3,2.2,0.4802056555269882,2.5,0.5132611167577413,0.3229267859744991,0.022633389526411658,1.5661592686703099,0.17696815591985426,0.16734450992714026,1.6721975901639345,0.0,74.0,65.0,65.0,57.0,74.0,23.0,15.0,32.0,20.0,25.8,11.6,0.105847,21.6
537,192.6,181.6,73.9,68.9,5.8,5.5,26.3,5.5,29.4,9.2,23.496392711045306,44.53799567411594,69.85761183261238,8.0,8.0,11.3,0.7,182.0,40.9897776183638,1.9262253962280471,0.4,1.1,0.4,1.9,0.3921997847997232,0.3522957368717017,0.02565260219309629,0.9217835057098365,0.08493861616489315,0.09747988835539406,0.7952306680941257,0.1081408426334458,35.0,30.0,21.0,36.0,11.0,22.0,14.0,31.0,14.0,21.8,7.7,0.069216,18.5
972,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266904438408,0.4,2.4,0.5,3.2,0.6566105734827898,0.22066054042119565,0.02349833344655797,1.2266130038496375,0.1761256037137681,0.15576038145380436,1.4448118138586956,0.0,108.0,45.0,45.0,85.0,78.0,41.0,21.0,30.0,17.0,84.8,37.4,0.061943,24.8
2396,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.5307200430487584,0.5,1.6,0.8,2.9,0.8490386278774698,0.17607064097335506,0.01698668098604314,1.311076349918434,0.17326414582200472,0.1228949440366141,1.4923168501903208,0.27188689505165853,38.0,24.0,42.0,74.0,51.0,20.0,23.0,39.0,13.0,50.9,23.7,0.055886,42.9
2121,320.5,273.3,100.8,88.2,8.7,7.2,35.6,23.5,33.3,64.0,23.496392711045306,17.8,63.0,69.7,25.1,22.3,1.2,22.1,31.3,3.2045606096976655,0.0,2.5,0.3,2.9,0.5468077763493094,0.44264647782421623,0.01553830465432913,1.8975471343925085,0.23408963494992718,0.24697315385235752,2.0900190988315552,0.24194351804851205,56.0,58.0,52.0,23.0,49.0,39.0,20.0,29.0,21.0,467.1,210.9,0.10913384179970963,23.7
486,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014480035,0.3,1.8,0.3,2.4,0.4577224624835454,0.31627053620008777,0.01378395787626152,1.1905537112768758,0.13926550504607285,0.13166056296621326,1.2156500206230803,0.0,74.0,128.0,46.0,65.0,146.0,70.0,18.0,29.0,11.0,16.6,13.5,0.128994,25.8
1112,260.3,231.8,84.1,75.8,9.1,7.8,31.4,19.8,32.0,45.6,28.7,12.8,87.3,47.1,17.0,28.2,1.0,28.2,40.0,2.6034457672077798,0.8,1.7,0.8,3.3,0.5072985321829946,0.16459305172740002,0.03390573947099557,1.3579463249706738,0.17403515639308284,0.16824113762439927,1.607947505203012,0.0,11.0,20.0,13.0,15.0,20.0,9.0,20.0,38.0,20.0,123.6,48.5,0.137291,51.2
153,207.6,188.2,79.9,75.0,7.0,6.5,27.9,18.2,33.3,34.2,23.7,66.2,93.0,29.6,14.0,30.7,0.8,25.8,57.9,2.075767504334902,0.3,2.2,0.7,3.2,0.43300457059697794,0.06934709214763438,0.029198775699777062,1.1656283958384939,0.12276757939063661,0.10849999591280654,1.206772125092891,0.0,30.0,19.0,54.0,61.0,9.0,36.0,19.0,44.0,14.0,13.4,6.9,0.056874,24.3
17,217.1,196.7,77.2,71.2,7.6,6.9,28.5,18.1,34.4,49.1,22.8,136.8,82.1,29.9,11.9,21.9,0.6,18.4,48.4,2.1714975702533192,1.4,0.8,0.9,3.1,0.5190398846623768,0.10945460715158424,0.02066339309277511,1.1994997409790664,0.1542593902419158,0.09513344359371183,1.297497417935978,0.0,32.0,62.0,56.0,61.0,57.0,25.0,21.0,43.0,12.0,15.6,8.3,0.07785299999999999,27.8
692,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.308470058844941,0.4,1.9,0.4,2.7,0.5159986479313274,0.12627247538522204,0.0197254044376365,1.2119168939577771,0.12373208238291677,0.13673291713176414,1.300980083565882,0.2881582140257219,86.0,92.0,83.0,46.0,80.0,79.0,22.0,37.0,15.0,169.2,73.5,0.16532,22.9
2538,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.248392045718323,0.3,1.0,1.0,2.3,0.34492556138668823,0.20357576318312556,0.018221825099661904,1.0697570136751273,0.12114203809860222,0.11354670752384317,1.1810390588888329,0.0,174.0,53.0,212.0,201.0,175.0,88.0,16.0,38.0,20.0,21.8,8.0,0.072184,20.3
271,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.8569602589827343,0.4,1.1,0.4,1.9,0.5082903114792346,0.3945175578628092,0.015626196220251985,1.2676532123191786,0.12009346220251985,0.16662090013999065,1.2797679036397573,0.0,27.0,8.0,15.0,41.0,10.0,21.0,12.0,31.0,17.0,6.5,3.0,0.181187,19.3
2280,229.5,205.0,80.1,72.3,7.0,6.2,31.3,15.2,31.2,43.3,30.7,123.6,90.6,29.7,11.0,10.2,0.6,34.2,46.7,2.2945925622035754,0.6,1.1,0.7,2.4,0.4171807668734039,0.20632844144472823,0.013571651550529003,1.2578363994892374,0.1581392439620576,0.14319075822692448,1.2690477635899309,0.21889821233126597,30.0,28.0,32.0,17.0,33.0,14.0,19.0,39.0,15.0,56.3,27.5,0.085108,18.1
891,227.6,206.5,88.0,80.5,6.8,6.3,33.3,17.1,30.8,30.0,30.0,21.7,76.7,28.6,10.0,19.3,1.0,14.0,37.7,2.276142407602957,1.1,1.4,0.8,3.3,0.5639694934882084,0.2857628613164379,0.04774163181978176,1.4126714533614921,0.15971121471312918,0.10097870362548399,1.3096319602252726,0.0,38.0,44.0,18.0,52.0,66.0,48.0,17.0,29.0,14.0,3.4,2.2,0.12959,19.8
847,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.18177555225746,0.9,2.0,0.1,3.0,0.6089707539446961,0.2702664168098735,0.03738738244024371,1.4017099975003906,0.16729269411029526,0.1105779361037338,1.2949341680987343,0.0,95.0,75.0,89.0,92.0,78.0,48.0,17.0,39.0,18.0,12.2,6.1,0.15503,27.2
1020,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.30932669006304,0.4,2.4,0.5,3.2,0.656610573536102,0.22066054039123936,0.02349833339832326,1.2266130038344056,0.17612560372392277,0.15576038145837393,1.4448118141937998,0.19496977968414897,42.0,51.0,60.0,60.0,84.0,110.0,22.0,36.0,15.0,67.4,29.3,0.061943,24.8
1827,255.0,223.5,86.2,78.1,7.1,6.2,35.6,15.7,28.6,28.2,11.4,47.4,57.1,35.6,11.9,10.5,1.3,27.2,38.2,2.5502666701868666,0.6,1.3,0.1,2.1,0.4542731725713396,0.40852804706693197,0.010786219065775869,1.2904940666096025,0.15302948297519925,0.159963480940894,1.4425604944584636,0.39463299131807417,25.0,66.0,66.0,8.0,63.0,65.0,17.0,36.0,17.0,257.9,115.0,0.075151,20.1
826,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.1817755513245034,0.9,2.0,0.1,3.0,0.608970753807947,0.27026641672185425,0.03738738245033112,1.4017099975165563,0.16729269403973512,0.11057793609271523,1.2949341680463575,0.0,87.0,13.0,35.0,74.0,34.0,14.0,16.0,32.0,19.0,16.2,7.5,0.15503,27.2
2450,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920459222606,0.3,1.0,1.0,2.3,0.34492556131061114,0.20357576315120124,0.018221825120817627,1.0697570138969177,0.12114203808356651,0.11354670754040744,1.1810390586630286,0.0,153.0,177.0,199.0,124.0,133.0,147.0,15.0,39.0,17.0,69.8,25.2,0.072184,20.3
752,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.308470059296434,0.4,1.9,0.4,2.7,0.5159986478495053,0.12627247537839437,0.019725404430450556,1.2119168938897502,0.12373208239167613,0.13673291712883787,1.300980083590391,0.3835887928141033,12.0,24.0,15.0,4.0,5.0,76.0,18.0,35.0,18.0,155.1,62.9,0.16532,22.9
1641,315.1,287.6,105.9,99.6,9.7,8.6,36.5,17.8,31.9,31.2,23.496392711045306,24.0,17.8,30.9,6.9,16.7,1.0,9.7,10.5,3.1508531777999846,0.45268662098809886,1.7,0.3,2.1,0.7475351245291721,0.38408856007379505,0.020641995549235147,1.4759026819893921,0.18061746106541626,0.17250810569605657,1.649885215619955,0.13067876085786764,7.0,8.0,9.0,10.0,4.0,8.0,17.0,30.0,22.0,333.7,140.1,0.087032,27.4
1610,239.2,214.5,88.2,80.3,6.8,6.2,32.9,14.8,28.8,61.7,28.1,18.9,87.0,42.2,17.2,29.4,0.7,23.1,27.1,2.3915806415410383,0.5,2.9,0.1,3.6,0.5416562137353435,0.4260683326633166,0.048204811390284756,1.4938308207705193,0.168976005360134,0.11092289932998324,1.4228194319932996,0.0,29.0,56.0,54.0,3.0,8.0,54.0,14.0,38.0,22.0,14.3,6.2,0.174801,25.7
1856,237.6,217.1,87.0,79.6,10.5,9.7,30.3,26.1,28.5,40.8,40.8,25.0,90.6,19.9,11.7,46.4,0.5,34.8,33.7,2.3760750555916776,0.45268662098809886,4.2,0.1,4.3,0.6012548728868661,0.2986539522106632,0.05131059102730819,1.4630096687256178,0.19603277048114434,0.08683330754226269,1.18803752763329,0.0,19.0,13.0,1.0,26.0,6.0,11.0,14.0,23.0,21.0,2.7,1.4,0.10913384179970963,64.2
560,192.6,181.6,73.9,68.9,5.8,5.5,26.3,5.5,29.4,9.2,23.496392711045306,44.53799567411594,69.85761183261238,8.0,8.0,11.3,0.7,182.0,40.9897776183638,1.9262253963910032,0.4,1.1,0.4,1.9,0.39219978474300865,0.35229573685110754,0.025652602240656804,0.9217835055161208,0.08493861618062089,0.09747988839476608,0.7952306681775422,0.0,42.0,42.0,41.0,41.0,32.0,14.0,16.0,39.0,14.0,1.5,0.6,0.069216,18.5
1213,287.0,249.7,97.8,87.6,7.9,6.7,35.0,29.2,31.6,52.9,49.9,56.1,71.5,69.0,23.6,26.8,1.4,49.5,43.4,2.870372547371291,0.1,2.2,0.3,2.5,0.4421806308220112,0.37845459865042946,0.014405884809378834,1.85235668764484,0.20998577918389602,0.33403645385559144,2.031129716681056,0.11360021811241877,23.0,17.0,14.0,64.0,21.0,65.0,16.0,34.0,20.0,137.4,56.5,0.15698099999999998,30.9
505,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014641,0.3,1.8,0.3,2.4,0.45772246234995445,0.3162705363436938,0.013783957851667446,1.1905537110251165,0.13926550516378694,0.13166056291439696,1.2156500204579626,0.4929629538340194,56.0,132.0,100.0,37.0,75.0,45.0,19.0,36.0,15.0,154.9,63.5,0.128994,25.8
229,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.8569602586269522,0.4,1.1,0.4,1.9,0.5082903115147112,0.3945175578641482,0.0156261960770069,1.2676532124954594,0.1200934621867054,0.16662090003632402,1.2797679033781328,0.0,21.0,20.0,13.0,42.0,32.0,33.0,13.0,24.0,16.0,8.9,6.5,0.181187,19.3
1407,191.3,174.8,65.9,61.2,7.1,6.7,27.2,15.4,33.7,35.0,21.1,135.1,85.1,26.1,10.9,19.0,0.7,58.2,53.2,1.9132571913231213,1.6,1.6,0.8,4.0,0.6984694612933073,0.03582753228127891,0.03314883828518556,1.0768349892053048,0.1339347001130873,0.12589861812480724,1.132083052842603,0.0,67.0,24.0,24.0,60.0,24.0,26.0,18.0,38.0,14.0,46.2,24.3,0.100852,33.6
1021,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266908028176,0.4,2.4,0.5,3.2,0.6566105735970862,0.220660540446228,0.023498333406032582,1.2266130038603302,0.17612560373819547,0.15576038145296722,1.4448118141370963,0.08723910056487318,32.0,11.0,20.0,10.0,12.0,109.0,19.0,35.0,18.0,104.0,43.3,0.061943,24.8
1219,287.0,249.7,97.8,87.6,7.9,6.7,35.0,29.2,31.6,52.9,49.9,56.1,71.5,69.0,23.6,26.8,1.4,49.5,43.4,2.8703725471815664,0.1,2.2,0.3,2.5,0.44218063077944897,0.37845459869518355,0.01440588480941608,1.8523566879563398,0.20998577916889108,0.3340364539261671,2.0311297168705895,0.139466984620907,47.0,66.0,46.0,60.0,28.0,66.0,19.0,32.0,22.0,1754.9,744.2,0.15698099999999998,30.9
1114,260.3,231.8,84.1,75.8,9.1,7.8,31.4,19.8,32.0,45.6,28.7,12.8,87.3,47.1,17.0,28.2,1.0,28.2,40.0,2.6034457671410087,0.8,1.7,0.8,3.3,0.5072985323415264,0.1645930517464424,0.03390573945666235,1.3579463253557569,0.17403515640362224,0.1682411376455369,1.6079475051746444,0.0,12.0,9.0,5.0,4.0,13.0,15.0,22.0,22.0,20.0,38.8,12.6,0.137291,51.2
1687,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.4477099666557938,0.3,0.7,0.7,1.8,0.4877285212569316,0.25388607959117104,0.019566408394041536,1.401145732666449,0.12360243347468376,0.18611949443659165,1.3811020945235766,0.28994962125330725,20.0,29.0,18.0,17.0,26.0,18.0,18.0,29.0,13.0,6.2,3.3,0.10913384179970963,52.6
306,265.2,240.7,86.8,80.1,6.9,6.0,30.7,35.9,36.1,27.0,14.4,53.2,58.2,28.9,11.6,31.2,1.1,84.0,48.0,2.6519150256757174,0.4,1.3,0.9,2.6,0.5803000799483411,0.28606540348287773,0.010188116288962004,1.286237944200158,0.13230466221825896,0.13746914516773778,1.3663813289874234,0.3008312577514017,7.0,26.0,7.0,34.0,16.0,30.0,15.0,25.0,18.0,1444.9,669.9,0.071292,27.7
843,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.1817755527065525,0.9,2.0,0.1,3.0,0.6089707538461538,0.27026641680911684,0.037387382336182336,1.4017099974358975,0.16729269415954415,0.11057793603988603,1.2949341680911681,0.0,88.0,2.0,45.0,96.0,76.0,12.0,16.0,33.0,20.0,15.6,7.6,0.15503,27.2
1319,302.7,265.0,104.9,96.0,7.4,6.6,37.2,17.2,27.9,24.2,18.1,29.7,54.3,41.9,13.4,17.5,1.7,7.0,52.0,3.026814863176308,0.3,2.2,0.4802056555269882,2.5,0.5132611167687118,0.3229267859969178,0.02263338952059644,1.5661592683993506,0.1769681558998709,0.16734450997542588,1.6721975894456245,0.0,13.0,9.0,35.0,34.0,11.0,67.0,15.0,30.0,25.0,204.4,74.8,0.105847,21.6
2829,278.8,246.3,100.6,91.7,6.9,6.1,38.8,15.3,31.2,24.7,17.1,97.4,48.0,28.5,11.6,5.4,1.2,25.2,42.1,2.787704374771654,0.4,1.2,0.1,1.7,0.40302081149104885,0.2531984552306464,0.012208730544918202,1.448990530574688,0.14411610181188345,0.1534053533781681,1.4752658421401603,0.0,37.0,35.0,32.0,33.0,36.0,7.0,15.0,36.0,18.0,38.3,18.5,0.067611,33.7
1018,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266900684326,0.4,2.4,0.5,3.2,0.6566105736978335,0.22066054040350316,0.023498333404247774,1.2266130039357512,0.1761256037300996,0.15576038144878204,1.4448118139914192,0.14182888345211503,38.0,74.0,69.0,17.0,60.0,10.0,23.0,33.0,15.0,134.3,59.3,0.061943,24.8
2421,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.5307200434835124,0.5,1.6,0.8,2.9,0.8490386278536054,0.17607064095905303,0.016986680939727022,1.3110763498007008,0.17326414585094818,0.12289494401497765,1.492316850465032,0.0,31.0,50.0,84.0,69.0,72.0,19.0,25.0,35.0,14.0,23.2,9.9,0.055886,42.9
1818,255.0,223.5,86.2,78.1,7.1,6.2,35.6,15.7,28.6,28.2,11.4,47.4,57.1,35.6,11.9,10.5,1.3,27.2,38.2,2.5502666699673666,0.6,1.3,0.1,2.1,0.4542731726323222,0.4085280470478831,0.01078621906455307,1.290494066490438,0.15302948298130659,0.15996348093200272,1.442560494502183,0.2453998295116974,18.0,26.0,28.0,5.0,32.0,57.0,16.0,26.0,21.0,1058.1,529.6,0.075151,20.1
1561,239.2,214.5,88.2,80.3,6.8,6.2,32.9,14.8,28.8,61.7,28.1,18.9,87.0,42.2,17.2,29.4,0.7,23.1,27.1,2.391580640489218,0.5,2.9,0.1,3.6,0.5416562137109753,0.42606833263598326,0.04820481139362729,1.4938308208883166,0.16897600547151595,0.11092289925973606,1.4228194320888317,0.0,23.0,49.0,60.0,51.0,50.0,72.0,15.0,35.0,20.0,11.4,5.2,0.174801,25.7
1122,330.2,305.7,128.9,119.7,12.1,11.7,37.3,13.8,36.0,53.0,23.496392711045306,40.6,69.85761183261238,24.7,12.2,12.1,0.5,9.3,18.2,3.3024408186869825,0.1,2.4,0.1,2.5,0.8218744115058711,0.41542015714968195,0.025403390912976793,1.8507117432299915,0.2062157614593548,0.23684926225138922,1.676623799753589,0.20115159286917603,5.0,1.0,5.0,3.0,4.0,3.0,14.0,27.0,21.0,108.8,65.0,0.064176,17.6
2880,263.4,231.6,100.1,89.4,10.5,9.2,29.7,27.5,33.5,89.2,89.2,13.8,88.9,51.8,23.0,30.2,0.6,44.1,30.4,2.6342428310376995,0.4,2.8,0.7,3.8,0.5216432093508204,0.3699125943039017,0.0310106366679471,1.5959402645009055,0.1799724448224771,0.20378418366898973,1.5521931163913734,0.38412994567305053,55.0,55.0,55.0,54.0,55.0,46.0,30.0,44.0,10.0,41.5,21.2,0.020966,37.2
2351,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.5307200435674013,0.5,1.6,0.8,2.9,0.8490386277122843,0.17607064095335728,0.016986680932854947,1.3110763497351785,0.173264145822655,0.12289494404578848,1.4923168503331625,0.0,18.0,62.0,45.0,66.0,61.0,62.0,23.0,32.0,13.0,35.2,20.6,0.055886,42.9
1603,239.2,214.5,88.2,80.3,6.8,6.2,32.9,14.8,28.8,61.7,28.1,18.9,87.0,42.2,17.2,29.4,0.7,23.1,27.1,2.39158064130024,0.5,2.9,0.1,3.6,0.5416562136827516,0.4260683326193776,0.04820481138969384,1.493830820209147,0.16897600541766408,0.1109228992062492,1.42281943177523,0.0,74.0,44.0,77.0,64.0,53.0,67.0,17.0,36.0,20.0,15.2,8.0,0.174801,25.7
639,284.4,240.5,99.6,87.2,7.0,5.8,38.7,30.7,30.4,44.7,13.4,2.5,62.6,49.1,19.8,25.9,1.2,7.1,30.9,2.8443428659429126,0.1,2.2,0.2,2.5,0.38952741839473043,0.1955878151378385,0.01467693474018053,1.7261488039765798,0.1611323372773847,0.20767470261039275,1.6783506580873382,0.0,19.0,1.0,6.0,6.0,7.0,32.0,13.0,25.0,21.0,38.1,16.6,0.17307899999999998,38.6
2568,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920465034077,0.3,1.0,1.0,2.3,0.34492556135975333,0.20357576324109897,0.01822182512126628,1.069757013805699,0.12114203807859233,0.11354670754698455,1.1810390585416626,0.0,43.0,82.0,38.0,81.0,64.0,179.0,13.0,34.0,19.0,34.7,13.6,0.072184,20.3
5,217.1,196.7,77.2,71.2,7.6,6.9,28.5,18.1,34.4,49.1,22.8,136.8,82.1,29.9,11.9,21.9,0.6,18.4,48.4,2.171497570526731,1.4,0.8,0.9,3.1,0.5190398846912606,0.10945460712172025,0.020663393075557306,1.199499741566384,0.15425939021503257,0.09513344357861511,1.2974974176366147,0.0,45.0,63.0,63.0,58.0,66.0,19.0,23.0,37.0,12.0,17.5,7.2,0.07785299999999999,27.8
253,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.856960258382929,0.4,1.1,0.4,1.9,0.5082903115111047,0.39451755784584125,0.015626196109740167,1.2676532122223834,0.12009346218609376,0.16662089998548413,1.2797679036144576,0.0,59.0,45.0,24.0,24.0,60.0,24.0,13.0,27.0,14.0,4.2,3.2,0.181187,19.3
200,279.6,243.8,96.2,87.1,7.2,6.2,37.8,24.0,33.7,19.8,8.8,27.5,40.3,29.4,10.6,10.7,1.5,22.7,62.8,2.7960379748989577,0.3,1.2,0.3,1.8,0.3896651026377367,0.20014134019357585,0.00907550095724314,1.368529929270368,0.13567747537757924,0.15294367916400767,1.4857277637736652,0.0,48.0,55.0,25.0,27.0,35.0,11.0,11.0,27.0,19.0,7.8,6.1,0.066762,27.0
1696,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.4477099665166895,0.3,0.7,0.7,1.8,0.48772852137176936,0.2538860795751805,0.019566408391754733,1.401145732185832,0.12360243349115832,0.1861194944804855,1.3811020940148584,0.0,10.0,18.0,17.0,11.0,20.0,27.0,17.0,32.0,14.0,71.8,28.2,0.10913384179970963,52.6
